Theta1,Theta2,X,Y
0.47013548420512796,-1.7697527708819005,1.1593744966549697,-0.510448664845135
2.4800466562046957,1.104564701799136,-1.6925051682651766,0.18566874664759586
-2.47096620632054,-2.7571529759841433,-0.2902622900425858,0.24845595232187478
-0.28633606461790384,0.26636241412922024,1.959085684990173,-0.3024116923952718
-0.8725600716394859,0.7479585555234061,1.6351149687825066,-0.8902565814035187
0.166050425569908,-1.871299828220103,0.8521969332841677,-0.8256863944439141
2.9346337541240137,-0.9177190230886754,-1.4101274331770386,1.107613325217574
-0.6179722083270209,0.5310034971469406,1.8112756054848034,-0.6662427116239437
1.3912226871954312,-0.2709129724853674,0.6140137362129937,1.884155270749939
-0.2742369795759698,-2.9810200730347987,-0.030915040729374232,-0.15739270050028772
-2.283143588869731,-2.781786693400488,-0.30832812049486347,0.18166851005028106
2.94330613699655,0.6959361401503892,-1.8591125228713725,-0.280371854736725
-1.6136281845175715,0.962113004708649,0.7523471562671453,-1.605474776896493
2.316367546778144,-0.9201323770009853,-0.5047156162124135,1.7195033616453888
2.189569283528116,-2.5689703034496736,0.348850583649027,0.4442266477720943
-0.8296817124779401,1.952301018686084,1.1084339159699064,0.16352200971943953
-2.2283297285974917,1.457946029599018,0.10647711497451529,-1.4879127886697403
1.5052368305544466,-2.3706695939569733,0.713823224140785,0.23647584577773761
1.9965268718092712,0.0785426116272232,-0.8961574242892651,1.7862631664226414
1.2477274669506802,-0.5938602397219133,1.1112156033727478,1.5565260986061884
0.4228573587433373,1.7660332780583037,0.3324369901612917,1.2253520586189424
-1.7556867107610623,1.2374562289264937,0.684858272143949,-1.4783001471427046
-2.008610629115382,1.171360814234391,0.2455472698899931,-1.6484851361511361
1.14505280491763,-0.6947546904169353,1.313315437748628,1.3459658627556097
-2.3809037320106636,0.059439011843605005,-1.406488889636727,-1.420653739392121
-2.596736780658186,1.3534064032589797,-0.5335573285964161,-1.4651552847500477
0.7308050138200204,1.4933096860751043,0.13681254975824486,1.461540479420727
2.652774555278116,2.6262576592268942,-0.3460855264280146,-0.37412491798324626
-2.5489167454351813,-1.8849851893796847,-1.104350234654151,0.40288990241900235
-1.219402043665065,0.5519091775075169,1.129583321049348,-1.5579125948912913
0.1990147085886691,3.102465279746376,-0.0069833774652307,0.03849660394566584
1.8572476940384135,1.9395032273041943,-1.075501484074566,0.3499678297249903
-0.8649578318141926,-1.8761052894870425,-0.27218244617534404,-1.1509739302023778
-1.11073810004243,1.638183710615774,1.3080958637062456,-0.3926988972843074
2.595643325275776,2.9343430569035105,-0.12513013895706016,-0.16474623287706314
-2.818929088628983,-0.36002357666087503,-1.947696379327029,-0.2797424706614302
0.9755107819772535,-0.5630763618490202,1.4768929287488701,1.2288292167211725
0.7322060449548702,0.18307505060116736,1.353269211422453,1.4612458641778594
0.4222274164058142,-1.3464606426175976,1.5146252005172625,-0.38836578834662566
-2.2281629693398504,-0.23912782509893749,-1.392177423777182,-1.4159561674076884
0.032312641211624804,3.0932302016666418,-0.00039321252219426395,0.04835614018862196
1.497594356428948,2.4249782660397754,-0.6370873927469752,0.29334617742459956
0.6163219795970583,2.3861308631493108,-0.17432565730960725,0.7167290657090868
0.8015073116891696,-1.4733342340622781,1.4783105043406484,0.09598849849383762
-2.2095155100002604,2.978172602066582,0.12267725344558178,-0.1076894744329352
-0.755769164358771,3.0778602628822993,0.04515866972837146,0.04495706280726208
-0.9212598993491392,-2.7615678243927126,-0.25225573521203803,-0.2811693311636173
2.960767818702787,0.8137793202301387,-1.7899790529518622,-0.4116884675503304
-1.5360714457262161,-2.47906112959023,-0.6073989452637062,-0.23279037305085948
0.49804020955338135,2.188955530723094,-0.019917647027811958,0.9168049421532205
-0.3868957618998321,-2.254242283184571,0.048720276695189746,-0.857139895535419
1.5472152460917696,2.9636373022191007,-0.1765960061166151,0.019961799954446913
3.0647677008364616,-2.7127317112744085,-0.058377784463420235,0.4215590524403544
-2.458983043598298,2.151305243858223,0.17711024031461764,-0.9336663488282464
-0.6974255692966369,-2.849462935484717,-0.1524876413463695,-0.24795586070269066
2.781891941966868,-1.3417627798416505,-0.8057065645608664,1.3434693001854412
-1.2029228309058886,-2.7058936494675465,-0.36020847470628636,-0.23895469951722037
-1.059802639733666,-0.7136939367715556,0.28772921285994346,-1.8517855301206545
0.9962780234024553,3.0395938624998093,-0.08265051183655192,0.059696143627767206
0.8441959979377796,0.07502914980621078,1.2707688866403717,1.5425691892913558
2.1919041715556524,0.9294060830413509,-1.5817307739756716,0.8335152689981954
-1.138292512670052,2.917687090634007,0.21205663283334633,0.07040302761141104
0.23703428050164144,1.500204226379851,0.8063639088443361,1.2210013174936043
3.0394394284001844,2.553564582114566,-0.22365629475475401,-0.5347013444994367
0.6989359586121671,-1.4962117948589437,1.4641855457048294,-0.07205198934781987
1.6011466563974563,-0.7884201919608613,0.6571754591257558,1.7257038370654287
2.9998086361625074,-0.6637928168541838,-1.6826607931142408,0.8625397876123989
2.976028527191355,-0.18997550898983295,-1.9237843195596007,0.5129050712874283
1.1893049415377872,1.7564608552504213,-0.608582063883478,1.12268807225017
1.1756485565647585,1.3564189183513484,-0.434975359104338,1.495417900269572
-0.7271530977933351,0.14085906377691026,1.5800667159201593,-1.21802326827356
2.256341896818549,0.9104429352775929,-1.6327781110097708,0.7488842505219755
-2.820529830333989,-2.281287979848417,-0.5692404807227269,0.6095508090328086
-2.5980807927832212,-2.832177275202559,-0.1981166779386493,0.2360641436522407
3.026498805867651,-1.1624974716795113,-1.2824059411170625,1.0721623922410417
-2.298311285330908,2.4274187179790783,0.3266614174065918,-0.6180802431225516
3.0514888224568795,3.0098119874210827,-0.0204589318800672,-0.13008635098573323
3.0660941082260385,-0.20328572983896898,-1.9585420387605126,0.350613907501449
2.955991439369818,-2.453724625121812,-0.10633194224525633,0.6659510773039654
2.1278954092671736,-1.6598933372314812,0.363745193208294,1.2998965646968266
-1.6242147330418735,1.3176718617332872,0.8999894989990542,-1.3003380564848552
-2.1804974560485495,2.675751459317082,0.3072255561546955,-0.34456404368819593
-1.479449396673122,2.3081138768905225,0.7670806258626833,-0.25880136612686755
2.248623551232912,-0.7059392543837175,-0.5989937227623987,1.7785419912589167
1.5814822822787908,0.8573844835102888,-0.7737690348741928,1.646243070947769
-0.04048243270245955,1.7779816709974865,0.8332488230399566,0.9456658417153776
0.9002516269319871,-2.0435427876826706,1.036014631269282,-0.12651964460340637
-0.983880433709309,-2.8040021970695395,-0.2445278989091476,-0.23042384293527673
2.6084527542370024,-1.7431352127315736,-0.2128170924691768,1.2695411675142645
0.6673122291584548,-0.8442044869842515,1.7698832193348566,0.44290583224779123
1.4591391679460504,1.3758920140191089,-0.8419515981633883,1.2955550266370293
1.2212167166444328,1.2852322162022567,-0.46248356183204664,1.5328099943259117
-2.862659845561587,-0.9892075785791605,-1.7195325581525929,0.3767122611830001
-1.4287595165309515,1.9716820931227632,0.9977621245520888,-0.4732892078921359
-1.4739077110249437,2.6575995203506313,0.474245865269759,-0.06930395862351746
-3.0850171510023423,-1.5133231871152069,-1.1122015958834723,0.9369581735050807
2.0190952946670535,1.7710133714813479,-1.2304142267809643,0.2971813281837121
1.910819277257013,-1.9544682979645747,0.6655388040248119,0.8991118498576027
-2.625227936525037,-1.0840896774016016,-1.712746221014581,0.04399320242508903
-0.17681986507849867,-2.0906299226317815,0.3427535447544221,-0.942893717805413
2.5334127811596874,-2.4620958493004284,0.17676867384813888,0.6426311410534873
-2.7504644300115375,-2.702744514637643,-0.2495863310481501,0.3566837414063904
2.476746461936477,-2.9693817805975824,0.09407786233825266,0.14398861155759896
-0.19292418877516004,-2.6610110315125732,0.022536670523896518,-0.475436341559866
-3.094921601170493,-2.454226372588745,-0.2564351426973016,0.6232185981317686
2.864188827069224,3.031484107769076,-0.03591770160244401,-0.10402675838775638
1.4937220720791808,0.3555091033168334,-0.19785314521635083,1.9585180491231857
-0.140452472214613,1.1823782471837845,1.4947112785675853,0.7233863482121012
-0.1339416147425716,2.033214686689144,0.6684416351590194,0.8129933654382386
-1.8497760421423641,1.4384471270367998,0.641215340410884,-1.3611646508343658
-0.7474574085197085,3.0729162813635025,0.04837675927722196,0.04872658225576043
-1.1864384790635945,-1.1216229428234956,-0.2973018374850788,-1.6673493157089843
-2.58526445769191,2.4647338860127244,0.14354517331961925,-0.6483106159177361
0.6511906534043446,-1.6643264206876736,1.3245653104114385,-0.24236163344926687
-2.347133265191134,-1.469705101815151,-1.4812239685476363,-0.08839579053360791
-1.6796293577599526,-2.8596151779595047,-0.28089893468813787,-0.009035618257778433
-0.2475905895605499,-1.2307948034741638,1.0617851681492523,-1.240801883144354
0.02741335847254378,-2.7283987439117827,0.09513144047894684,-0.3990788882496999
0.23037271912453416,0.5138088499233713,1.709223885035766,0.9057103765462603
-1.6253040855006178,0.8593473371967439,0.666238672354052,-1.6917416827349507
-1.4640084702737326,0.885445684315191,0.9438344238400125,-1.5411247886005217
-1.5299689316354816,1.5669577452309236,1.040132045562332,-0.9621862980051311
0.21466604694996727,-1.5521320544291073,1.208266461043813,-0.759880606820174
-1.860854459460758,-2.5431315763004556,-0.5895452484955737,-0.005407700018327688
1.2033990792324802,0.7718276210579127,-0.03430755880416603,1.8525920736204045
2.451523614940726,1.7389772406217716,-1.269719869604081,-0.23028903513135424
3.1170807646654293,-0.76358920565416,-1.7048925382367375,0.7335248912320559
-0.2828613642936486,2.750252812129788,0.17905488454517815,0.3451690499986389
2.3049767324041213,-0.6172480464204555,-0.7866449986590582,1.7355513116163155
-2.1129212840353175,-1.6505436789403243,-1.3287465769498314,-0.2740562552223441
1.692643693562923,-1.2291215485580027,0.7729372095128948,1.43968716308689
2.851846666370154,-0.6355116971312955,-1.5599452604476287,1.0844846297299033
2.3811904380965085,-2.3730735984222444,0.27540820139921807,0.6973296801978582
1.2617624573155526,-1.7815582536997798,1.1720590419908152,0.45592493617027235
-2.29228005398161,0.8701411521773696,-0.5123889215102528,-1.7397973736499948
1.3471444715254126,-2.824727496127363,0.3148703730239547,-0.020564784010244308
-2.720075933127148,0.45642755038447014,-1.5512036588312257,-1.1785723252545455
2.6513989417396546,1.6371720899880104,-1.2934852756245134,-0.44072868303145624
-1.2103700661654448,0.7948264703895132,1.2675701501839876,-1.3394339021775754
-0.3511735311613613,1.6185141000352932,1.2377895119786564,0.6103095861913623
2.7497247530196764,-2.9417531220207525,0.05742184714667742,0.19106501697929557
0.3200173962700039,-0.6755738704784733,1.8866828642324869,-0.03352901375436551
-1.8163711569885062,1.5322986468577025,0.7168080616290281,-1.2502649900311955
-2.2213183703754833,-0.7928244226631969,-1.597491168019263,-0.9228728591474114
1.9487481178835955,0.5515492720652393,-1.1703391532434213,1.527656275292546
1.0151853324398195,2.9508253521293843,-0.15152184855889694,0.11542556352315159
2.9907853511486904,-2.075478540001302,-0.3791027342716855,0.9429859611094633
-2.7358093977741924,2.0545218106372705,-0.14203104917807552,-1.0245322268723651
3.083825790283938,1.3089659544689942,-1.3125161755938737,-0.8916272967278418
-2.4626868101335706,1.333426984658118,-0.35093113731218084,-1.5320380004633418
-0.07956252218625304,2.519081760721816,0.23333175827592478,0.5663235289405693
-1.8560149600967595,2.745471187972492,0.34846722488322796,-0.18287078339628682
1.7851273884947725,2.7367238038678705,-0.4020808214427216,-0.004783635190637736
-0.2223904275758377,-1.4596327652086305,0.8643753306667714,-1.2143824762112716
-0.910250813811035,-0.41747816876969246,0.8542286431930929,-1.760261941523475
0.9691377437099078,1.6548017173605665,-0.3029722870524384,1.3192401405629315
-1.2146850512992233,-0.8302495400009278,-0.10793980840080758,-1.8269461374364693
-2.394885621201333,-2.721294474284621,-0.3410221283734641,0.2403524078766639
0.009492511445944984,1.5904944483007863,0.97076845884567,1.009066352614092
-0.32654626936405506,-2.757434975630083,-0.05118506543335766,-0.37835327129258256
-1.4533289024408276,2.6059514623490303,0.5232897238532326,-0.07927654893844249
-1.9794559174639945,2.992781052969047,0.13166230271261625,-0.06905862960257236
-0.8674618305036348,-0.7790595700280774,0.5711117415312286,-1.7598240241188026
0.677617777083904,3.0197907559010178,-0.0704017991351582,0.09930234902478918
2.8487441568710654,-1.2546721279557917,-0.9806990556214794,1.2884097489252793
0.18151131362366346,2.3307221541858603,0.17516712475527985,0.7691431062747691
-2.5611290187620046,2.6857258683135523,0.15603937223268327,-0.42413697276390905
1.727168401992051,1.9325589173504083,-1.0244800965667862,0.49253827821903146
1.8061227327858465,-1.1981922944556016,0.5876714386153526,1.5436082105535547
2.6332330087924234,-2.820107814881358,0.10904554209304673,0.3009559557065594
-1.4358420054978587,-3.137069337818011,-0.004480795720021885,-0.0006187248185569594
-1.0309593978297364,1.9663588848750146,1.1074930694660319,-0.05295627397619451
-1.3065176053227912,0.3716303760840072,0.8551222574318891,-1.769813266995166
-3.0017504115058093,1.062973963386514,-1.349969505363975,-1.0724427610005067
-1.8508444489603264,2.636114360898694,0.43079556653441015,-0.2540260504707772
-2.735442635591812,-1.8339571759912534,-1.0611510704058946,0.5947189711744405
-2.6680376437701248,-2.7496113770103436,-0.2417207851461427,0.3053900601245083
-0.08253130285725652,0.41159609404832587,1.94294120239383,0.24072049742847557
3.016819315298765,3.040999204241693,-0.017513691886014815,-0.09901405257964736
-0.30703267405582846,0.7037679980042166,1.8755619924077414,0.08417789319321328
-1.4341131348117258,-2.058852733634257,-0.8026429581952893,-0.6464859419901997
1.927933461787375,-0.6627633452541937,-0.0487030220081362,1.8905602194668352
-0.6578758987049222,-2.472672463163628,-0.20864624175803836,-0.6224815137803325
2.823546418329622,2.155862289762336,-0.6859902383520164,-0.651850168659716
-2.415513034984884,-1.6155051286071376,-1.3776413951576747,0.11276687846044153
-3.0147743816812542,1.495929831039211,-0.9400409248527202,-1.1251294214149834
-0.3345523557872343,0.5179975052782555,1.9277784583437465,-0.14592838427477853
1.7197322206104326,0.4485797133287899,-0.7109761657017476,1.8156653962667972
0.9086217348456254,-0.36286201523546424,1.469566503348032,1.3077246835065381
-2.7960744705217033,0.0377896801957176,-1.8683326813954695,-0.7126746113328961
1.3775781153946163,-0.9768227301351633,1.1127847791253518,1.371505350107675
-2.4464784069930454,-0.8915956983642315,-1.7487400722494655,-0.4452534862680213
-0.34213910222224886,-3.0027359411087002,-0.03737004300008151,-0.13361776096477893
0.324378171185725,-2.6095311625188753,0.2927175957931404,-0.4367954192230832
1.8400679842594752,-1.2961524878767618,0.5896596034221755,1.4814553097456553
2.0414078287576105,-0.9612912210991786,0.0177941215065886,1.7733039420516392
-0.9852836328307344,0.48863839318947955,1.431812727221525,-1.3099076341477796
-0.6852554031957632,2.801132946610088,0.25576989578429754,0.2222144038167041
2.254622435156569,-1.368847066037066,0.0009257496376980923,1.5495669904626244
-2.708279443283321,1.9785424200076207,-0.1622298347759673,-1.0865537519638266
0.4460747203813571,-0.6683175814026487,1.8775530587964817,0.2110098108962124
-2.457109531811677,-2.1762204244122616,-0.8537226509362968,0.36460381610523973
2.5227906939119222,-2.954626110480112,0.09362511151948039,0.16152125446015864
-2.116085811606578,-1.7117029452316956,-1.2923273662035126,-0.22137833692631215
1.2904729336708396,-2.9241734552525966,0.21380371449805324,-0.03705616690219993
2.6176704181694506,1.222978960192033,-1.631313150086037,-0.14321584579213187
1.1726741975160415,0.42268248994518,0.36313013167072083,1.9214890563654967
-2.2740786855017783,3.1144218426772357,0.020482558133307904,-0.017851396610886527
-1.4125885279463548,1.555267585031836,1.1473872409537282,-0.845315772139663
2.0388164100210533,-0.07188732084532612,-0.8369736453377601,1.8150232933023642
0.3022581049014299,-2.6759584317281297,0.2352904388636876,-0.3969438710247004
0.7486667013902943,-0.4427696637161582,1.686174240802754,0.9818112856181822
2.9242450276194543,0.49082166555698903,-1.9393112892901958,-0.054437585183940096
-3.0595746263811585,-0.9920691233460825,-1.6103438147775235,0.7076089958513098
-0.5187498005191191,-1.4347927241319052,0.494970336233975,-1.4234373167782777
-2.8667004071055473,1.5276651670370667,-0.7327625720926798,-1.244706627826495
-2.7676570698995393,-0.6894174462771905,-1.8815439407383736,-0.05500728584959785
-0.6077915298701386,1.4466962169869397,1.4891892211406326,0.17285569643354404
-0.9807000591239561,2.3063863475787008,0.799104088679326,0.13922351293388147
0.9395283311732117,-2.7046798118832975,0.39703498942233184,-0.17389258919927975
-2.3506002047125154,-2.563395409104753,-0.5028962983942867,0.2686946713178986
-3.1241855888988006,-3.1099157817842187,-0.0010528754552120434,0.03165804413505851
0.9539625633747555,0.7265339667940314,0.46897500942624354,1.8097030332368236
-1.1009872081519436,-2.100985138576479,-0.5454616066954604,-0.8313117074571759
0.37550235075377536,-2.0903535950621697,0.7867663066103883,-0.6229020971568968
1.682366755917971,0.3009625941613949,-0.5122702375484095,1.9098906682863699
-2.5843384685282933,1.52999336873276,-0.35491313200530483,-1.3984348188996507
2.3512665398590578,-2.4464746476748203,0.29185750840692304,0.615518432247907
-0.10210513344209149,-0.24495319694820283,1.9351691371079875,-0.44206081409388065
-0.6355616885310567,2.3781768534663845,0.63376370108544,0.39164580122979775
-0.8487733051802038,-0.2972299272224328,1.0730365147666747,-1.6615942671158692
-1.509513282582592,0.6088935827507842,0.6823691135869072,-1.7818347526508116
-2.3191693664376447,-0.13157671023143358,-1.451154290617045,-1.3699867723548604
2.0530325928794353,-0.16140229085306945,-0.7791196658582105,1.8349327919409366
2.1851499584178073,-1.0034910717583636,-0.1970399809136808,1.7423828550117686
0.4943113008259785,2.8395283930874786,-0.10128172773110178,0.2833604854980716
-1.8191191595760456,2.9338584862874466,0.19463294621164534,-0.0715299818327172
-2.143958024218982,2.223713989384269,0.45452999531451665,-0.7605191795372734
1.690329888602391,2.1128959363268125,-0.9082389639370622,0.37845813979406173
0.5592366849848549,0.10460675209978465,1.6352902529223203,1.1466879221471054
2.1189759458322994,2.4807687920355477,-0.6335406193036117,-0.14018774409373558
-0.2550928487135695,-2.9369761246238237,-0.03108647017623878,-0.20188036578414598
2.773085992067484,-0.3640381385620821,-1.6763412614682494,1.0289865424852023
-2.542885441180232,-2.00109084172985,-0.993682603202006,0.422277050554134
-1.3942803954841694,-0.9050784468203221,-0.49019705496946964,-1.7305937184271056
-0.24158917990535533,0.7388942682818596,1.8498303792623823,0.23781283668538178
-2.5084447869507156,0.8984122394482847,-0.8453951130971232,-1.5909157558814688
1.383365791433663,3.1233124619611266,-0.017927904339620604,0.0035702025895778533
1.1633726177554946,1.670758997896157,-0.556859794158946,1.2207844286827045
-1.2177529735175956,2.799265362735528,0.3350392007787203,0.061617778491621866
-0.7850417648911501,0.015254928705332294,1.4254177922154747,-1.4028369147191206
0.8682901537443248,0.8877890072059875,0.4619079548641849,1.7461094509728672
-3.1339916035910593,-1.7786538676024555,-0.8010504098319691,0.9724146119404236
0.8142027336839952,0.9539010915804766,0.49041858343177924,1.7077764897531151
2.849587487923645,0.26450885065648544,-1.9572905680599901,0.31536593706188937
2.859375461894434,-1.6583119862590785,-0.5990739942251992,1.2109097291602113
1.7422942909133257,-0.5459389668553549,0.19509379135562233,1.916042454002468
0.9703930299900554,-1.4079325092468837,1.4707722389796194,0.40139581156592974
3.120238240928482,-0.20261986427055945,-1.9747944427711261,0.24345916586283
3.0148909763303733,-1.2253724078930903,-1.2089665587673821,1.102538449589048
2.6271931247466975,1.4723735261562432,-1.4457668105479873,-0.3260157602071436
-3.09270085437467,-0.22921830672491872,-1.9825902198977974,0.13047847324652906
1.011416317960264,0.7439821688041572,0.3471053375865941,1.8305936330392658
2.0784871957816993,-2.205030592271722,0.5058433972528712,0.747663506409159
0.4002840910940888,0.41484728028917495,1.6067231117730472,1.1174956876152728
-2.8302055828032477,-1.4880832555428116,-1.3358869832858062,0.6169631667004611
-2.0189537942320994,2.766874261795609,0.2997990820812541,-0.2211312950580243
-3.087285432836603,-2.869874962305432,-0.051202759950673915,0.26599934640745615
3.0807144748117095,-2.7710714339161324,-0.04570509325095973,0.3655592546523463
-0.29846274970230846,-1.128417581110262,1.099209365325507,-1.2837132216093037
2.08683805936601,-0.6503342432299655,-0.35955196864442374,1.8607754649861112
-2.586138735558206,1.2280814112180432,-0.6385232200288083,-1.504785305642092
-2.9243288056822556,-2.694313470284948,-0.1892922252655257,0.40114086623005596
2.8004646199626926,-2.790670876703483,0.057574160534510366,0.34434392540053804
2.950964771305519,1.600307935939858,-1.1423055828236375,-0.7975733849321411
1.316789541867048,0.2491983320876101,0.2560926209160273,1.9679017917136812
2.8401078646549456,-2.7557755402106348,0.04154948542742398,0.3811707523356026
0.16012764007518188,1.2686451050431815,1.1287535504620516,1.1493758071877092
-0.35429328385140746,-1.4432184600748896,0.7131136908104779,-1.3213375811134613
-1.22838745425837,1.179870704829673,1.33458039156818,-0.9904463211050498
-1.0727738591223224,2.193115213229061,0.9130643223374046,0.021720186902819294
2.059048676097225,-0.0629270282356984,-0.8817003006198585,1.7940585485170208
0.18886235504745752,-1.3395149901073404,1.3901101061505656,-0.7252887382370785
1.8796564601801808,1.5439974691163743,-1.2644566570916829,0.6743446169927005
0.6075862944067172,-2.539773534093279,0.46745271922130777,-0.36451853149107327
2.369965289860441,0.8469354704541501,-1.7139425386815734,0.6220656738125236
1.6834307413731864,0.4667993576422944,-0.6599466298811649,1.8304362698244112
0.2569947415264102,0.10876630710744273,1.9010100413664164,0.6118352483214636
0.08502155514349985,0.1661332241508382,1.9650139230640808,0.3334418341551206
-1.8425172489859776,-2.600916525604096,-0.5341139646634592,0.0007386043456355518
-1.9657991888297865,-1.4106258002691452,-1.3573641976187554,-0.6903155369063579
-1.8276621963250153,0.4333563671581704,-0.07847482573054931,-1.9516568919043014
1.5033501375994742,-1.1240338979035251,0.9963131046636705,1.3680117666124363
-1.4098200784231347,0.5598588499075463,0.8202941832145799,-1.7383260948660908
2.5579789054028454,1.6875389251830626,-1.2845712614703642,-0.3419378179066669
-0.08969077054074681,-2.1818115528100006,0.3512229758950389,-0.8539577482239168
-2.2440128417201306,3.0687524359562577,0.05524427866277648,-0.04744914673748846
1.831139598051573,2.4580420617673306,-0.6680991903217868,0.05452524519290958
-2.0391082465710055,-1.333024688336681,-1.4249236829287217,-0.6638279819025309
-1.6733669082173888,2.788385654987204,0.3377698275034522,-0.09682520865990185
-2.908697059648449,1.7682257981860747,-0.5558359301064018,-1.1396260977828516
2.131364054122977,0.9080885970720178,-1.526455365496586,0.9489159032866742
1.6809836785949672,2.056073788082375,-0.9378523959565365,0.433041885153988
0.9802346074288115,-3.0228799433960067,0.10229366237500442,-0.060101344452137995
1.7919687729507086,2.737734124749256,-0.40104526994244716,-0.007718339737715407
2.399071403091317,2.8269473086668926,-0.2454243124900466,-0.19481917933737558
-2.2847895821103585,-1.587655883224369,-1.3994623156517065,-0.08824801188685227
1.3622499226332883,2.4776239951732455,-0.5589102785912238,0.33543072307695687
-2.5864252599193107,-2.9623567035871234,-0.10758148998742123,0.14305885751336578
1.9691845386602314,-2.628070979763723,0.40274120133820485,0.30945068805955966
-1.7362559798071797,0.47509708811214146,0.14000760988362615,-1.938786862908271
-2.044469683813877,0.7677551466777368,-0.16629708906160984,-1.8469673629924865
2.5187666428217312,2.051944886788271,-0.9534371534054238,-0.4066476598731984
-2.579360131115898,2.9292671133702717,0.09333748891585236,-0.19026596102893084
2.8270799052424245,-2.0790023822456547,-0.217949273852717,0.9895840035874328
-2.580759701506013,-0.9449892758782186,-1.7739273175978343,-0.15711465108283307
-0.18077303899998576,-2.838906965327807,-0.00887285057703946,-0.30140095127008304
1.2597249941055013,0.3606145095278994,0.2565558154467867,1.9507791919596664
-1.9207176029740909,3.043503633140813,0.09034919627732418,-0.0380889323887752
-0.5171413917510299,1.678250411441648,1.2675585489888288,0.4228480642879786
0.888259453863701,-0.6743947948478501,1.6079815882899067,0.9882131400353881
-1.6119752149623012,1.139586599630702,0.8493167233782678,-1.4541668744556724
-0.2749036364779882,1.43802610809895,1.3589262560033568,0.646591370746342
2.9597367533558776,-2.8225676482592497,0.007097322207642365,0.3175945416205779
-1.2741646047799362,-0.08470488175637003,0.5026447185454737,-1.9339538926385842
-1.946254016735125,0.30297018800689024,-0.43912241311450595,-1.9277138164150003
1.871159002940603,-3.0423589370132524,0.09317989870641541,0.0340111571130336
-2.1686984049708045,1.8969948641015186,0.4004053677328768,-1.0948912455154611
-1.9130884703582505,-2.7736632672662003,-0.3612815776581768,0.05768359456421979
-2.885272797498031,2.4670919119704076,-0.05350033324332426,-0.659621130845016
-1.7431548658239902,-1.5398291977124237,-1.1615272925534101,-0.8442622273412703
-1.7405312066146497,1.2936540989847112,0.7328800151971724,-1.4177810042329142
3.103510539814688,-0.07368813532853746,-1.9930351696341744,0.14961058749391298
